iter	Logloss
351	0.5183906644
352	0.5181763329
353	0.518028472
354	0.5178203265
355	0.5176469553
356	0.5174593171
357	0.5173341014
358	0.5172231959
359	0.5171057604
360	0.5169908406
361	0.5168817639
362	0.5167121242
363	0.5165449638
364	0.5164415011
365	0.5162755185
366	0.5160750209
367	0.5159861165
368	0.5158140838
369	0.5157105566
370	0.515509247
371	0.51533998
372	0.5151990459
373	0.5150558244
374	0.5149303022
375	0.5147798553
376	0.514591064
377	0.5144505105
378	0.5142316076
379	0.5140946526
380	0.5139050784
381	0.513773965
382	0.5136330007
383	0.513529725
384	0.5133740089
385	0.5132089738
386	0.5130314992
387	0.5129395142
388	0.5128506257
389	0.5127149461
390	0.5125641581
391	0.5124188057
392	0.5122721233
393	0.5121126051
394	0.5119236086
395	0.5116772869
396	0.511545256
397	0.5113876722
398	0.5111651128
399	0.511021705
400	0.51086656
401	0.5107187798
402	0.5105401572
403	0.5103359195
404	0.5102311197
405	0.5100821812
406	0.5099466807
407	0.5097989643
408	0.5096269138
409	0.5094494782
410	0.5092935166
411	0.5091661204
412	0.5090203987
413	0.5088796013
414	0.5087038696
415	0.5086023672
416	0.5084955203
417	0.5083321753
418	0.5081311322
419	0.5079597674
420	0.5078532666
421	0.5076652893
422	0.5075162111
423	0.5073451872
424	0.5071841519
425	0.5070122394
426	0.5068459042
427	0.5067147178
428	0.5066081801
429	0.5064522694
430	0.5063032061
431	0.5061276755
432	0.5059573671
433	0.5058249923
434	0.5057309411
435	0.5055941227
436	0.5054755087
437	0.5052556468
438	0.5051347272
439	0.5050112942
440	0.5049105145
441	0.5048281893
442	0.5046864403
443	0.5045476314
444	0.5044899739
445	0.504338219
446	0.5041928332
447	0.5040879303
448	0.5039400318
449	0.5038039982
450	0.503649115
451	0.5034835309
452	0.5033377611
453	0.5031278045
454	0.502977306
455	0.5028221248
456	0.5027089207
457	0.5025413881
458	0.5024026782
459	0.5022927972
460	0.5021336843
461	0.5020068939
462	0.5018898491
463	0.5017055251
464	0.501612919
465	0.5014805539
466	0.5012944464
467	0.5011600157
468	0.5010173049
469	0.500874966
470	0.5007643577
471	0.5006254742
472	0.5004365592
473	0.5003050439
474	0.5001820408
475	0.5000565331
476	0.4999091948
477	0.4997280084
478	0.4995627715
479	0.4994235529
480	0.4993095079
481	0.4991512599
482	0.4990314601
483	0.4988968978
484	0.4987558715
485	0.4985825819
486	0.4984531394
487	0.4982901608
488	0.4981418757
489	0.4980079843
490	0.4978507578
491	0.4977022504
492	0.4974740658
493	0.4973220302
494	0.4972011183
495	0.4970593287
496	0.4969259499
497	0.496834122
498	0.4967021389
499	0.4965870712
500	0.4964416462
501	0.4963201604
502	0.4961861916
503	0.496076562
504	0.4960068765
505	0.4959010666
506	0.4957180536
507	0.4955695661
508	0.4954074486
509	0.4952562057
510	0.4951742788
511	0.4950269509
512	0.4948957631
513	0.4947912314
514	0.4946569793
515	0.4945147696
516	0.4943879246
517	0.4942697361
518	0.4941555274
519	0.4940338733
520	0.4938743246
521	0.4936918122
522	0.4934956387
523	0.4933689003
524	0.4932381422
525	0.4930899915
526	0.4929650221
527	0.4927769418
528	0.4926719778
529	0.4925484204
530	0.4924112703
531	0.4923380943
532	0.4921883838
533	0.4921048629
534	0.4919634101
535	0.4918869574
536	0.4917361785
537	0.491629952
538	0.4915135434
539	0.4913269037
540	0.4911723979
541	0.4910582353
542	0.4909013039
543	0.4907397361
544	0.4905818739
545	0.4904817098
546	0.4903122804
547	0.4901938872
548	0.4901106498
549	0.4899673566
550	0.4898551869
551	0.4896817795
552	0.489515568
553	0.4893878245
554	0.4891789147
555	0.489065832
556	0.4889567693
557	0.4887511649
558	0.4885873458
559	0.4884399461
560	0.4883416623
561	0.488233704
562	0.4880783582
563	0.4878908494
564	0.4877787866
565	0.4876294016
566	0.4874621112
567	0.4873247602
568	0.4871797479
569	0.4870749501
570	0.4869425705
571	0.4868133458
572	0.4866857118
573	0.4865249976
574	0.4863794542
575	0.4862824163
576	0.4861777907
577	0.4860362655
578	0.485899127
579	0.4858372612
580	0.4856627372
581	0.4855439649
582	0.4854005686
583	0.485277401
584	0.4851311485
585	0.4850079115
586	0.4848901913
587	0.4847805627
588	0.4845910205
589	0.4844526732
590	0.484391022
591	0.4842836294
592	0.4841834857
593	0.4840146002
594	0.4838957767
595	0.483747
596	0.4836052435
597	0.4834843879
598	0.4833655905
599	0.4832585416
600	0.4830946218
601	0.4829669134
602	0.4828567357
603	0.4827292083
604	0.482615066
605	0.4824539652
606	0.4823022332
607	0.4821706264
608	0.4820485073
609	0.4819215264
610	0.4818208545
611	0.4817109834
612	0.481599403
613	0.4814912466
614	0.4812757679
615	0.4811804823
616	0.4810465044
617	0.4808827092
618	0.4807295923
619	0.4805814678
620	0.480483964
621	0.4803505673
622	0.4802587451
623	0.480132363
624	0.4799667569
625	0.4798211544
626	0.4796993807
627	0.4795079595
628	0.4793800885
629	0.479295515
630	0.4791143649
631	0.4788946365
632	0.4787340628
633	0.4785914246
634	0.4784541157
635	0.4783353014
636	0.4782001448
637	0.4780754335
638	0.4779379782
639	0.4778306562
640	0.4776690362
641	0.4775746159
642	0.4774374624
643	0.4773097029
644	0.4771624686
645	0.4769971688
646	0.4768830195
647	0.4767051323
648	0.4765536741
649	0.4764779013
650	0.476331554
651	0.4762113434
652	0.4760735403
653	0.4760081814
654	0.4758644495
655	0.4757200069
656	0.4756336427
657	0.4754568376
658	0.4753124324
659	0.4752403778
660	0.4751226607
661	0.4749764175
662	0.4748362947
663	0.4747266697
664	0.4746092703
665	0.4744847171
666	0.4743630686
667	0.4742557154
668	0.4741597108
669	0.4739853093
670	0.4738710912
671	0.4737209253
672	0.4736300635
673	0.4735207741
674	0.4733724828
675	0.473279044
676	0.4731680232
677	0.4730286167
678	0.4729011782
679	0.4727459521
680	0.4726355922
681	0.4725354588
682	0.4724417575
683	0.4722849358
684	0.4721432188
685	0.4719344992
686	0.4717718474
687	0.4717036033
688	0.4715969659
689	0.4714855436
690	0.4713901991
691	0.4712863414
692	0.4712115331
693	0.4711214255
694	0.4709876271
695	0.4709019786
696	0.470756082
697	0.4705637755
698	0.4704417058
699	0.4703004276
700	0.470231466
701	0.4701030595
702	0.4700283115
703	0.4699531777
704	0.4698629955
705	0.4697606055
706	0.4695885699
707	0.4694031862
708	0.4692802747
709	0.4691906565
710	0.4690263045
711	0.4688342775
712	0.4687249416
713	0.468572487
714	0.4684284786
715	0.4682554472
716	0.4681443319
717	0.4679888589
718	0.4678089926
719	0.4676829529
720	0.4675728704
721	0.4674164607
722	0.4672735177
723	0.4670996932
724	0.46698527
725	0.466846793
726	0.4667122242
727	0.466565212
728	0.4664205107
729	0.4662855711
730	0.4661897631
731	0.4660870458
732	0.4659732486
733	0.4658467968
734	0.4657217927
735	0.4656476214
736	0.4655168146
737	0.4653744479
738	0.4653168599
739	0.4652587094
740	0.46512239
741	0.465051058
742	0.4649039182
743	0.4647950186
744	0.4647471096
745	0.4646384023
746	0.4644973617
747	0.4643348982
748	0.4642071203
749	0.4641091171
750	0.4639362957
751	0.4638296
752	0.4637922594
753	0.4636730314
754	0.4635664664
755	0.4634675902
756	0.4633739529
757	0.4633306175
758	0.463184161
759	0.4630725451
760	0.4629703377
761	0.4628616511
762	0.462783331
763	0.4626212097
764	0.4624829573
765	0.4623701211
766	0.4622236799
767	0.4621146096
768	0.4619879639
769	0.4618943764
770	0.4617857296
771	0.4616634067
772	0.4615497973
773	0.4614485888
774	0.461311228
775	0.4611835558
776	0.4611464576
777	0.4609925094
778	0.4608068061
779	0.4606965795
780	0.4605515353
781	0.4604345653
782	0.4603738195
783	0.4602619449
784	0.4601419811
785	0.4600308533
786	0.4598843056
787	0.4597589858
788	0.4596345746
789	0.4594901989
790	0.4594119568
791	0.4592984003
792	0.459145752
793	0.4590130669
794	0.458886696
795	0.4587196202
796	0.458657652
797	0.4585551782
798	0.4584525452
799	0.4582682343
800	0.4581765905
801	0.4580402153
802	0.4579189255
803	0.4578037914
804	0.4577194854
805	0.4575444613
806	0.4574375357
807	0.457351222
808	0.4572368587
809	0.4571201763
810	0.457052556
811	0.456916352
812	0.4568249329
813	0.456739657
814	0.456627504
815	0.4565159836
816	0.4564395318
817	0.4563700344
818	0.4562538794
819	0.456086972
820	0.4559634843
821	0.4557868513
822	0.4556707318
823	0.4555401172
824	0.4554580811
825	0.4553453625
826	0.4551970027
827	0.4550741222
828	0.4549281251
829	0.454811071
830	0.4546489097
831	0.4545563132
832	0.4544186266
833	0.4543580034
834	0.4542778304
835	0.4541814127
836	0.4541129115
837	0.453927528
838	0.4538318053
839	0.4537825978
840	0.4536269213
841	0.4534922298
842	0.4533798736
843	0.4532731111
844	0.4531328258
845	0.4529709829
846	0.4528268223
847	0.4526982063
848	0.4525726125
849	0.4524509124
850	0.4523371788
851	0.4522160093
852	0.4520721783
853	0.4519680069
854	0.4518410389
855	0.4517292398
856	0.4516121475
857	0.4515306385
858	0.4513963841
859	0.4512767774
860	0.451163179
861	0.4510179744
862	0.4509290825
863	0.4507914078
864	0.4506552329
865	0.450488986
866	0.4503445243
867	0.4502242936
868	0.4500805461
869	0.4500194072
870	0.4499043494
871	0.4498198465
872	0.4496734825
873	0.4495580498
874	0.4494372958
875	0.4493636806
876	0.4492274617
877	0.4490868794
878	0.4489811334
879	0.4488743535
880	0.4487949543
881	0.4486927151
882	0.4485467644
883	0.4484333314
884	0.4482888687
885	0.4481229057
886	0.4479849525
887	0.4478774635
888	0.4477866897
889	0.4476885141
890	0.4476093779
891	0.4474562153
892	0.4473214267
893	0.4472021613
894	0.4471244483
895	0.4470293493
896	0.4469336807
897	0.446807875
898	0.446710546
899	0.4465125235
900	0.4464409373
901	0.4463555489
902	0.4462140697
903	0.4461885186
904	0.4461002519
905	0.4459915157
906	0.4458155352
907	0.4457217069
908	0.445626621
909	0.4455249669
910	0.4454294726
911	0.4452472047
912	0.4450951719
913	0.4449182641
914	0.444841378
915	0.4447416843
916	0.4446180255
917	0.4445713288
918	0.4444743959
919	0.444339147
920	0.4442397628
921	0.4441387141
922	0.4440235422
923	0.4439636698
924	0.4438580609
925	0.4437589061
926	0.4436700448
927	0.4435513113
928	0.4434654233
929	0.4433514092
930	0.4432489789
931	0.443086589
932	0.4429733217
933	0.4428723785
934	0.4427475699
935	0.4426238197
936	0.442554743
937	0.4424680557
938	0.442348487
939	0.4421925698
940	0.4421202846
941	0.4420083353
942	0.441886985
943	0.4417623367
944	0.4416585691
945	0.4415777517
946	0.44152585
947	0.4414067077
948	0.4413197779
949	0.4412366518
950	0.4411217981
951	0.4410446681
952	0.4409367459
953	0.4408687754
954	0.4407226073
955	0.4406105979
956	0.4404703292
957	0.4403276181
958	0.4402546565
959	0.4401888202
960	0.4401255843
961	0.4400619859
962	0.4399707214
963	0.4398212357
964	0.4397396229
965	0.4396798928
966	0.4395991043
967	0.4394721597
968	0.4393477126
969	0.4392526225
970	0.4391271642
971	0.4390336456
972	0.4389504095
973	0.4388284132
974	0.4387353241
975	0.4386428206
976	0.4385494922
977	0.4384459348
978	0.4383046728
979	0.4381976895
980	0.4381362513
981	0.4380489357
982	0.4379113834
983	0.4378264193
984	0.4377014851
985	0.4375742022
986	0.4374543613
987	0.4373423669
988	0.4372135092
989	0.4370679413
990	0.4369788368
991	0.4368711053
992	0.436839471
993	0.4366859897
994	0.4365752451
995	0.4364686924
996	0.4363471188
997	0.4362267559
998	0.4361600448
999	0.436025085
